source_set,openalex_id,frequency,path_fraction,community_id,title,pagerank,is_unicamp,is_top_tier,is_important_institution
top_tier_to_unicamp,W1976721395,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2137414835,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1969007036,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1732222442,1,2.6904864399483427e-05,0,Inferring Algorithmic Patterns with Stack-Augmented Recurrent Nets,1.436859794726545e-05,False,False,False
top_tier_to_unicamp,W2076332735,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2120226981,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2099873296,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2076413616,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2163640832,1,2.6904864399483427e-05,10,Segmentation of breast tumors in mammograms using fuzzy sets,9.12721072166611e-06,False,False,False
top_tier_to_unicamp,W2108827856,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2064360543,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2165028605,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2090072113,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2000444741,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2072535053,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2158700621,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2119523460,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2005659150,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2101430044,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2158047578,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1912598576,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2133441575,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2103753221,1,2.6904864399483427e-05,5,Learn++: an incremental learning algorithm for supervised neural networks,2.87431782861428e-05,False,False,False
top_tier_to_unicamp,W2110179049,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2142156920,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2964214092,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2129199449,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2052416052,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2012892204,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2163906245,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2054184917,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2041657594,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2143304877,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2134244431,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2104925479,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1496559673,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2170794761,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2030110406,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2164304158,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1994407899,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2292207870,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2105672266,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2293078015,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2026004882,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2167057485,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1968982945,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W3137852684,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2028800250,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2289787335,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2914483501,1,2.6904864399483427e-05,30,Phong Splatting,6.162361851594137e-06,False,False,False
top_tier_to_unicamp,W2161621274,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2154148405,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2166775458,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2154332114,1,2.6904864399483427e-05,1,A survey of shape analysis techniques,3.0300223707418107e-05,False,False,False
top_tier_to_unicamp,W3100788786,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2059849733,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2117898742,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2067237863,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1632809586,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2570911113,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2083808198,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2116471929,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2158385743,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2124823351,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2068582700,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1061391235,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2101269849,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1985148591,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2108777122,1,2.6904864399483427e-05,14,A survey on routing protocols for wireless sensor networks,4.492028144271739e-05,False,False,False
top_tier_to_unicamp,W2038425697,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2141698957,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2135512264,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2159392969,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2084472818,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2047434043,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W4246798589,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1968444040,1,2.6904864399483427e-05,15,Worst-case quadratic loss bounds for prediction using linear functions and gradient descent,6.162361851594137e-06,False,False,True
top_tier_to_unicamp,W2405987584,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2135393827,1,2.6904864399483427e-05,16,A durable and energy efficient main memory using phase change memory technology,7.99996358538673e-05,False,False,False
top_tier_to_unicamp,W2117816012,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2091171801,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2156468487,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2140521683,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2088920665,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2158628547,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2077143534,1,2.6904864399483427e-05,16,Polyhedral parallel code generation for CUDA,1.4102024900825869e-05,False,False,False
top_tier_to_unicamp,W2166906890,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2007165614,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2141522145,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2086045456,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1635116973,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1492509605,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2094313385,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2136451687,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2301737069,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2049832454,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2152713734,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W926830766,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2122778642,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2162107206,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2011522111,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1809006150,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2158139921,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1993488239,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2155228754,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2026753685,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1811279891,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2115248674,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2157298636,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2414932369,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2121355015,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2018925011,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2151268583,1,2.6904864399483427e-05,2,Dynamic Topology Configuration in Service Overlay Networks: A Study of Reconfiguration Policies,2.792587816031477e-05,False,False,False
top_tier_to_unicamp,W2996868574,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2142012569,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2147795501,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2124166685,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2147268297,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1967931674,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2030722716,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2100738171,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1990928267,1,2.6904864399483427e-05,12,WREN---an environment for component-based development,7.487805017832586e-06,False,False,False
top_tier_to_unicamp,W2170927924,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2963020213,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2250201115,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2126581683,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2075603488,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2133589685,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2222896690,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2061877166,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2134627258,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2011593588,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2118260817,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2736410039,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1989818994,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2183146467,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2120190345,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2016352575,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2122312154,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2152262720,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2912171584,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2082023115,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2159898352,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2006331477,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W131767152,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1508480967,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1847811399,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2003285370,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2013695155,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2075220263,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2095345875,1,2.6904864399483427e-05,0,Novelty detection: a review—part 1: statistical approaches,3.315467789511433e-05,False,False,False
top_tier_to_unicamp,W2250376704,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2103072279,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1564802507,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2017753243,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2059811159,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2033675068,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1993673250,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2168970529,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2330649411,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2078521213,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2013899336,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2147774134,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2915587970,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2179118396,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2012991200,1,2.6904864399483427e-05,12,A survey of methods and approaches for reliable dynamic service compositions,8.777767897773416e-06,False,False,False
top_tier_to_unicamp,W4244634541,1,2.6904864399483427e-05,16,SEDA,8.585230412623685e-06,False,False,True
top_tier_to_unicamp,W2121465811,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2114964701,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1988294273,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2078658491,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2160068354,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2533856174,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2029804882,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2153228154,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2133542527,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2098104887,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2128354257,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2163965432,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2100689902,1,2.6904864399483427e-05,21,Detection of Image Region Duplication Forgery Using Model with Circle Block,1.8268216067720165e-05,False,False,False
top_tier_to_unicamp,W2087585770,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2280351290,1,2.6904864399483427e-05,0,An Automatic Learning-Based Framework for Robust Nucleus Segmentation,1.6264888818362635e-05,False,False,False
top_tier_to_unicamp,W2150864656,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1990702645,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2144739192,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2123531537,1,2.6904864399483427e-05,26,A survey of visibility for walkthrough applications,8.262417402781404e-06,False,False,True
top_tier_to_unicamp,W2141742398,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2127287364,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2076014259,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2097299079,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1556223867,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2017794574,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2009915998,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2046440659,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2028928883,1,2.6904864399483427e-05,7,Frequency of Occurrence and Potency Range Distribution of Activity Cliffs in Bioactive Compounds,9.670711137850916e-06,False,False,False
top_tier_to_unicamp,W2157497706,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1988828057,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2085410041,1,2.6904864399483427e-05,3,Evaluating the scalability of distributed systems,1.0174380985221804e-05,False,False,False
top_tier_to_unicamp,W2110993096,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2134557242,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2001306626,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2156226240,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2101181484,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2016829627,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2049160854,1,2.6904864399483427e-05,3,HadoopDB in action,8.965660740720899e-06,False,False,True
top_tier_to_unicamp,W2136727248,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2158025800,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2128201184,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1984108045,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2101426966,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2028609644,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2148592965,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2018638699,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2032131014,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2041139565,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2124804629,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2001829221,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2092100931,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1972844216,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2049991344,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2139300704,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2142807163,1,2.6904864399483427e-05,13,"Tree Edit Distance, Alignment Distance and Inclusion",1.6373275405708297e-05,False,False,False
top_tier_to_unicamp,W2127095579,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2110009404,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2111048828,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2620582212,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2056269176,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2145116869,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2162670057,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2077007971,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2125402103,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2039836978,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2069133175,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1486439032,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2158134106,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2166900514,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2122563357,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2007550813,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2990247485,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2000884742,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2098628853,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2115942353,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2133400870,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2110209868,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1792333332,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2048826498,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2962685628,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2132206846,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2138264744,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2098681203,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2093546055,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2114212719,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2162452295,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2204695023,1,2.6904864399483427e-05,7,"BindingDB in 2015: A public database for medicinal chemistry, computational chemistry and systems pharmacology",6.451600687691365e-05,False,False,False
top_tier_to_unicamp,W1985499479,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2055349880,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2611532517,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2168216952,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2136138678,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2033820870,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W4238816702,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2086729168,1,2.6904864399483427e-05,7,Analysis and comparison of 2D fingerprints: Insights into database screening performance using eight fingerprint methods,2.2551208601112832e-05,False,False,False
top_tier_to_unicamp,W2124124013,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2607239473,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2012115555,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2146614659,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2508429489,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2095724373,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2119956568,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2124288146,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2188723186,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1983168840,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2098001825,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2009673218,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1996429813,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2027625967,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2104398282,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2165005140,1,2.6904864399483427e-05,,fora do cache do GraphML,,,,
