openalex_id,title,community_id,is_a_inter,is_a_inter_top_paths,is_a_inter_institution_paths,bridge_freq_top,bridge_freq_institutions,bridge_freq_total,bridge_fraction_top,bridge_fraction_institutions,pagerank,authority,hub,approx_betweenness_path_subgraph,eigenvector_path_subgraph,harmonic_to_unicamp_sampled,harmonic_to_top_tier_sampled,bridge_proximity,is_unicamp,is_top_tier,is_important_institution
W2963661253,Tree-to-Sequence Attentional Neural Machine Translation,0,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,8.594722976880052e-06,2.558800301201353e-05,1.874085478596483e-05,0.0,0.0017679854658292922,0.1845703124999999,0.3048177083333334,0.6612234071736138,False,False,True
W2963668159,Hierarchical Question-Image Co-Attention for Visual Question Answering,0,True,True,False,5,0,5,0.00013452432199741713,0.0,1.8778761249509893e-05,0.00036709895092527873,0.0001124041010848617,4.721613658683992e-06,0.0121549089375624,0.19443824404761895,0.3451822916666668,0.7222080044489237,False,False,False
W2963676366,A Generic Deep Architecture for Single Image Reflection Removal and Image Smoothing,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.1000878764548662e-05,4.4158487572989605e-05,0.00021784709400804236,0.0,0.014291712107884392,0.2055183531746031,0.3510416666666669,0.7487758659326689,False,False,False
W2963685207,PiCANet: Learning Pixel-Wise Contextual Attention for Saliency Detection,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.1529478780562083e-05,0.00020968475315731385,0.00017434317406728812,0.0,0.01672794011221615,0.20329241071428558,0.35455729166666694,0.7484296634746199,False,False,False
W2963707011,Visual Analytics for Explainable Deep Learning,1,True,False,True,0,4,4,0.0,5.600358422939068e-05,1.0804247400980548e-05,5.474365817703163e-05,4.104155804410345e-06,0.0,0.002157882465971481,0.18131510416666655,0.30572916666666666,0.6563456733210469,False,False,True
W2963720850,Capsule-forensics: Using Capsule Networks to Detect Forged Images and Videos,21,True,False,True,0,19,19,0.0,0.00026601702508960575,2.1048177792618185e-05,0.0001552529829403782,6.90527598654469e-05,0.0,0.004686978383727424,0.18845796130952375,0.32070312500000014,0.6853399345651743,False,False,False
W2963729528,Video2GIF: Automatic Generation of Animated GIFs from Video,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.356385023311582e-06,2.0312857913951324e-05,0.00014360525139656884,0.0,0.00969668270109065,0.20174231150793642,0.3588541666666669,0.7500750012357088,False,False,False
W2963736842,Sequence-Level Knowledge Distillation,0,True,True,True,7,6,13,0.000188334050796384,8.400537634408603e-05,7.249270889144024e-06,4.794455751329886e-05,1.8050546818906993e-05,0.0,0.002695486745535798,0.18191034226190464,0.29609375000000004,0.6469794913556616,False,False,False
W2963748441,"SQuAD: 100,000+ Questions for Machine Comprehension of Text",0,True,True,True,175,1,176,0.004708351269909599,1.400089605734767e-05,4.2560802348236617e-05,5.864673676758797e-05,2.8761582991435504e-05,0.0,0.0028533316499086557,0.18379836309523792,0.3188802083333334,0.6748881469159895,False,False,False
W2963752132,SecureNN: 3-Party Secure Computation for Neural Network Training,14,True,False,True,0,7,7,0.0,9.80062724014337e-05,1.100486589975267e-05,3.6367815310412356e-05,2.538913199270162e-05,0.0,0.0022757039423113717,0.18896949404761895,0.308203125,0.6727621775518897,False,False,False
W2963759574,On the Computational Efficiency of Training Neural Networks,0,True,True,False,4,0,4,0.00010761945759793371,0.0,1.1581549753298186e-05,2.9961746691043774e-05,0.0001198202723488099,0.0,0.007603724975079272,0.20077504960317455,0.34257812500000023,0.7311085847655516,False,False,False
W2963784516,ON THE CRITICAL COUPLING FOR KURAMOTO OSCILLATORS ∗,27,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.9208378151151875e-05,1.6771872417422596e-08,1.5952836803331246e-09,0.0,1.3787054618750458e-07,0.13785370445526682,0.19572172619047606,0.4579055820438344,False,False,False
W2963803174,DCAN: Deep Contour-Aware Networks for Accurate Gland Segmentation,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.0353080098611389e-05,8.59161796982317e-05,0.00020840831107171517,0.0,0.01386905251910331,0.20252356150793643,0.3471354166666669,0.7391531619993649,False,False,False
W2963808856,Neural CRF Parsing,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,6.910736942504283e-06,7.248071072875159e-06,0.00010979211190045533,0.0,0.006684818789943306,0.19244171626984122,0.3369791666666668,0.7099018945815915,False,False,True
W2963809933,3D Object Proposals Using Stereo Imagery for Accurate Object Class Detection,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,6.3164390761932845e-06,5.645636027155497e-06,0.00026579317606524865,0.0,0.0194490923002825,0.19908234126984117,0.34934895833333357,0.7351793409925194,False,False,True
W2963820951,Learning Spatio-Temporal Representation with Pseudo-3D Residual Networks,0,True,False,True,0,3,3,0.0,4.2002688172043014e-05,2.1277809241083798e-05,0.00037485534931625913,0.0002989729096192034,0.0,0.021920276764747587,0.2051277281746031,0.35559895833333355,0.7529040332764179,False,False,False
W2963844898,"Shift: A Zero FLOP, Zero Parameter Alternative to Spatial Convolutions",0,True,False,True,0,2,2,0.0,2.800179211469534e-05,8.174764351405228e-06,5.162765530316721e-05,0.00034599651284935624,0.0,0.022853468275787974,0.20291418650793644,0.3510416666666669,0.7440167931166352,False,False,True
W2963846885,Transductive Unbiased Embedding for Zero-Shot Learning,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.530778669583896e-06,3.9525140443142655e-05,0.00031517874172112435,0.0,0.020387315623429145,0.20642981150793643,0.35820312500000023,0.7580504182363106,False,False,False
W2963855133,Bag of Tricks for Image Classification with Convolutional Neural Networks,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,8.558006855691846e-06,0.0001286536821133266,0.00032828298443307873,0.0,0.022779786532238118,0.20252356150793643,0.35950520833333355,0.7522073451059093,False,False,False
W2963864421,Continuous control with deep reinforcement learning,2,True,True,False,18,0,18,0.0004842875591907017,0.0,7.955300106047209e-05,0.00015632068438951714,0.00010486446620222018,1.770605122006497e-06,0.007959454153636221,0.20324900793650785,0.34973958333333355,0.743248103803296,False,False,False
W2963867213,,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.855067628384028e-06,2.6056219865356413e-05,1.7260278676802173e-06,0.0,0.00043673411912854333,0.16410900297619035,0.2718749999999998,0.5888409967193522,False,False,False
W2963875806,Learning Spatial Regularization with Image-Level Supervisions for Multi-label Image Classification,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,9.621123958750032e-06,0.00013088176152164968,0.0003490831605784452,0.0,0.022932442586710122,0.20603918650793643,0.3621093750000003,0.7614510610468754,False,False,False
W2963883527,Energy-aware traffic engineering in hybrid SDN/IP backbone networks,2,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.016463004741327e-06,1.3051968992366126e-07,2.436515642407622e-07,0.0,2.2612659005955278e-05,0.17128314393939384,0.241536458333333,0.5670167108869629,False,False,False
W2963888093,Forecasting Interactive Dynamics of Pedestrians with Fictitious Play,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.3260689027307314e-06,1.3242872101271074e-05,0.00010476766693072398,0.0,0.0065932676691242325,0.19452504960317454,0.3330729166666668,0.7095853261391591,False,False,False
W2963889363,Cognitive information measurements: A new perspective,3,True,False,True,0,2,2,0.0,2.800179211469534e-05,6.162361851594137e-06,0.0,0.00010502098397734987,0.0,0.006359480724564623,0.19660838293650784,0.3395833333333335,0.720313240107338,False,False,False
W2963896050,Reconstruction-Based Disentanglement for Pose-Invariant Face Recognition,0,True,False,True,0,3,3,0.0,4.2002688172043014e-05,6.603915340985809e-06,3.723579846751689e-05,0.0001830954337622122,0.0,0.011971171033593544,0.19595734126984118,0.3421875000000002,0.7218717363921476,False,False,False
W2963901085,Person Re-identification in the Wild,0,True,True,True,5,1,6,0.00013452432199741713,1.400089605734767e-05,1.5657161338219985e-05,0.00023951987058447278,0.0003359152217838732,0.0,0.025927593649831354,0.2070808531746031,0.3585937500000002,0.7596587232492025,False,False,False
W2963903325,Asynchronous Parallel Stochastic Gradient for Nonconvex Optimization,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.441660590616806e-06,1.889233648150467e-05,0.0001263558083995919,0.0,0.007948667209288107,0.1947854662698412,0.3356770833333335,0.7128305754794592,False,False,False
W2963910545,A Survey of Virtual Machine Management in Edge Computing,3,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.984170741428827e-06,1.2762791535291891e-05,1.4159443526623599e-06,2.1853251098977683e-05,0.0003568972843605754,0.18905658143939377,0.2795572916666666,0.6408826448602383,False,False,False
W2963912736,Joint Embedding of Words and Labels for Text Classification,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.528456413213858e-06,2.983671556166691e-07,4.298415095657773e-05,0.0,0.0034383314490073606,0.19919084821428565,0.3274739583333333,0.7119840648746251,False,False,True
W2963921497,Effective Use of Word Order for Text Categorization with Convolutional Neural Networks,0,True,True,False,2,0,2,5.3809728798966854e-05,0.0,2.1677841479137238e-05,0.00013565829165853755,0.00013582859951461653,4.982810660773279e-06,0.009383132764329206,0.20512772817460312,0.3660156250000001,0.7638519583111938,False,False,False
W2963954913,Stacked Attention Networks for Image Question Answering,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,4.063875833119e-05,0.0007791232403608475,0.0002725844246338977,1.0103691132719612e-05,0.026137539286489334,0.2062996031746031,0.36341145833333355,0.7633007744722651,False,False,True
W2963955422,Zero-Shot Visual Recognition Using Semantics-Preserving Adversarial Embedding Networks,0,True,False,True,0,3,3,0.0,4.2002688172043014e-05,9.183452289452468e-06,0.00011033519683475297,0.00029278522379457553,0.0,0.020202269724486476,0.20968501984126975,0.36471354166666686,0.770915620269107,False,False,False
W2963966654,AttnGAN: Fine-Grained Text to Image Generation with Attentional Generative Adversarial Networks,0,True,True,True,1,2,3,2.6904864399483427e-05,2.800179211469534e-05,9.614016327324988e-06,0.00010316496319486298,6.366263121987682e-05,0.0,0.007578754169233684,0.19269903273809513,0.3277343750000001,0.7005642374895141,False,False,True
W2963975998,Unsupervised Person Re-identification,0,True,False,True,0,5,5,0.0,7.000448028673835e-05,1.3572276001189422e-05,0.00019825019483923472,0.00011593457126976888,0.0,0.011920652010799341,0.20009300595238086,0.33242187500000014,0.7189653331082192,False,False,False
W2963978393,Look into Person: Joint Body Parsing & Pose Estimation Network and a New Benchmark,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,8.219802812788882e-06,5.812965119909169e-05,8.385004510251952e-05,0.0,0.008632819767567534,0.19034598214285708,0.33072916666666685,0.6994477924850436,False,False,False
W2963986342,Deep photovoltaic nowcasting,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,8.694920533288574e-06,2.2385386008833458e-06,0.00019564965980293378,0.0,0.011669187139435423,0.2014818948412698,0.3540364583333335,0.7445420068559576,False,False,True
W2963991316,Deep Recurrent Models with Fast-Forward Connections for Neural Machine Translation,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,7.115738200982262e-06,2.8753235504898e-05,0.00014214831342485235,0.0,0.008597378001797933,0.19775855654761898,0.33281250000000007,0.715178837479311,False,False,False
W2963993763,CondenseNet: An Efficient DenseNet Using Learned Group Convolutions,0,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,1.0337838713872021e-05,0.00025102416665445665,0.0003010923260212384,0.0,0.022468768318695407,0.20577876984126978,0.36992187500000023,0.7691348477239556,False,False,True
W2963997141,Keeping Authorities âHonest or Bustâ with Decentralized Witness Cosigning,14,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.8482410039030335e-05,1.5732070345183814e-08,1.1310689348183425e-07,0.0,3.3483897147420345e-06,0.16878720238095224,0.2403087797619045,0.5614379628325609,False,False,True
W2964010755,Single-Shot Object Detection with Enriched Semantics,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,9.132674892615392e-06,0.00024293667066201607,0.0003280335263729753,0.0,0.02501693488870942,0.20473710317460309,0.35820312500000023,0.7549360435722196,False,False,False
W2964018924,What Value Do Explicit High Level Concepts Have in Vision to Language Problems?,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.222606287597684e-05,0.0001899981860408986,0.0003377267204984836,0.0,0.026994825741111745,0.2089037698412698,0.3734375000000002,0.7786267152849227,False,False,False
W2964044287,Neural Attentive Session-based Recommendation,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.2114092679628936e-05,2.4635483415833866e-05,8.086429322664127e-05,0.0,0.004618092547864816,0.19463355654761902,0.3248697916666667,0.7009882248367565,False,False,False
W2964072322,Actionness Estimation Using Hybrid Fully Convolutional Networks,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,8.00789887236776e-06,6.779446464213765e-05,0.00028105943215971156,0.0,0.01979118475212065,0.2032490079365078,0.35195312500000026,0.7455964448959086,False,False,False
W2964077788,Joint Subcarrier and CPU Time Allocation for Mobile Edge Computing,3,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.4782222086598073e-05,3.4714165535952503e-07,3.318502373016784e-08,0.0,3.164162645816787e-05,0.16770551497113986,0.24304315476190452,0.5628109879028765,False,False,False
W2964081303,Modality-Specific Cross-Modal Similarity Measurement With Recurrent Attention Network,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.95991037889637e-06,4.479200703896311e-05,0.0002581376526115153,0.0,0.016880739314078037,0.20551835317460312,0.36015625000000023,0.7584343285959356,False,False,True
W2964094751,Iterative Visual Reasoning Beyond Convolutions,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,8.778145183695411e-06,4.836450458116854e-05,0.000133326081708919,0.0,0.01174576468052012,0.2000372023809523,0.3410156250000002,0.7280978083008709,False,False,True
W2964105864,,0,True,False,True,0,9,9,0.0,0.00012600806451612903,3.6582525050383653e-05,0.0006436925807811997,0.00027913692762170556,0.0,0.0218041138183466,0.20760168650793642,0.3582031250000001,0.7601990496412568,False,False,True
W2964109570,Partial Transfer Learning with Selective Adversarial Networks,0,True,False,True,0,3,3,0.0,4.2002688172043014e-05,1.2621443880439298e-05,0.00021777234161987808,0.0002905348843254197,0.0,0.021107897172374646,0.20317460317460312,0.35494791666666686,0.7486248246004558,False,False,True
W2964118262,A Deep Hierarchical Approach to Lifelong Learning in Minecraft,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,9.258033563160543e-06,4.9595228478867304e-05,0.00010455753194951494,0.0,0.00652862704592816,0.19491567460317452,0.3343750000000002,0.7116844566800957,False,False,False
W2964121793,A convex formulation for learning task relationships in multi-task learning,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.552304593649099e-05,7.274942666758037e-05,7.025163587766004e-06,0.0,0.0007181105936780427,0.18761160714285707,0.31002604166666664,0.6723201661977631,False,False,False
W2964125128,Optimizing Neural Networks with Kronecker-factored Approximate Curvature,0,True,True,True,3,2,5,8.071459319845028e-05,2.800179211469534e-05,6.822428825074981e-06,9.92278509168622e-06,1.3338047407317536e-05,0.0,0.0011723090229668668,0.19237661210317458,0.30911458333333336,0.6798030079783401,False,False,False
W2964125708,MemNet: A Persistent Memory Network for Image Restoration,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.4284995684932884e-05,0.00020079210370528924,0.0003055004580168432,0.0,0.021691313464567746,0.20799231150793643,0.36770833333333347,0.7709435430500845,False,False,False
W2964134613,NTU RGB+D: A Large Scale Dataset for 3D Human Activity Analysis,0,True,True,False,178,0,178,0.00478906586310805,0.0,2.4325380366530836e-05,0.0003579190214707693,2.217763513981763e-05,0.0,0.005127803314891041,0.18968563988095227,0.3277343750000002,0.6950650049261324,False,False,False
W2964146055,Learning Rich Features for Image Manipulation Detection,21,True,False,True,0,2,2,0.0,2.800179211469534e-05,2.5388214720575333e-05,0.00023331079187771542,0.00011875675171607922,0.0,0.008642493427871533,0.19769345238095226,0.3291666666666667,0.7111337101240001,False,False,False
W2964159778,Visualizing and Understanding Neural Models in NLP,0,True,True,True,18,7,25,0.0004842875591907017,9.80062724014337e-05,2.3026531891827816e-05,9.877941426478301e-05,0.0001651505177808559,0.0,0.011738952708058815,0.2054625496031745,0.36992187500000023,0.7685436557505722,False,False,True
W2964161785,End-to-end training of deep visuomotor policies,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,4.564288808275994e-05,0.00014251034879548944,0.00025542354357494456,1.180403414670998e-06,0.018144337999542168,0.20773189484126978,0.3598958333333336,0.7622320382155531,False,False,True
W2964168984,"Towards Automatic Construction of Diverse, High-Quality Image Datasets",0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.686224415231239e-06,1.3901533017624188e-05,0.00022180376261944572,0.0,0.015537227299425967,0.20369543650793642,0.36497395833333357,0.7600965950648902,False,False,False
W2964171387,FacePoseNet: Making a Case for Landmark-Free Face Alignment,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,8.374935499149319e-06,8.874713653655456e-05,0.0001804253378215464,0.0,0.01098130418027276,0.2004402281746031,0.35169270833333355,0.7401526950163034,False,False,False
W2964189376,DiSAN: Directional Self-Attention Network for RNN/CNN-Free Language Understanding,0,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,1.631636734946593e-05,4.07905166016622e-05,2.6682318520322873e-05,0.0,0.002927142295786012,0.1873697916666665,0.316015625,0.6783459924547225,False,False,False
W2964189431,Embedding Label Structures for Fine-Grained Feature Representation,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,9.414113662165722e-06,8.528943354064389e-05,0.000264448997850467,0.0,0.019103670491227392,0.20494171626984117,0.35195312500000026,0.7486947637767579,False,False,False
W2964191259,Human Action Recognition Using Factorized Spatio-Temporal Convolutional Networks,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,2.226480570775164e-05,0.0005597916102027824,0.00025206124385517025,0.000208646601115829,0.02319042800166204,0.21085689484126974,0.37057291666666686,0.7792520252880394,False,False,False
W2964200170,Understanding Hidden Memories of Recurrent Neural Networks,1,True,True,False,3,0,3,8.071459319845028e-05,0.0,1.566676719740286e-05,6.531762320713643e-05,2.4112787746161337e-05,0.0,0.002967326849680187,0.19361049107142844,0.3195312500000001,0.6933752108270176,False,False,False
W2964209782,CSRNet: Dilated Convolutional Neural Networks for Understanding the Highly Congested Scenes,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.2045916168992131e-05,8.655878479876321e-05,0.00024124633027403227,0.0,0.017617502891299208,0.21163814484126975,0.36927083333333366,0.779321530455733,False,False,False
W2964210007,Mining Fix Patterns for FindBugs Violations,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.4944482327208425e-06,7.285420829924193e-06,0.00013516193106941104,0.0,0.008466700884197577,0.19978918650793645,0.3415364583333335,0.7282017580070799,False,False,False
W2964222622,Going Deeper into First-Person Activity Recognition,0,True,False,True,0,4,4,0.0,5.600358422939068e-05,7.3509925486928705e-06,6.157087708830923e-05,0.0001685303465711748,0.0,0.012647993416071033,0.20090525793650785,0.35455729166666694,0.7440224852102713,False,False,True
W2964225075,Learning to Detect Human-Object Interactions,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.4884773375382565e-06,5.821482644562629e-06,0.00034402070419095474,0.0,0.024179722577789078,0.2018725198412698,0.3595052083333336,0.7509973315112419,False,False,False
W2964231305,Dynamic word embeddings,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,6.162361851594137e-06,0.0,5.822352560503874e-06,0.0,0.0003903172743585903,0.17106923024891768,0.27408854166666646,0.6036408044259396,False,False,False
W2964231383,Analyzing Classifiers: Fisher Vectors and Deep Neural Networks,0,True,True,True,2,1,3,5.3809728798966854e-05,1.400089605734767e-05,8.817648496661693e-06,4.5654472423105166e-05,0.0002703998339992281,0.0,0.021530493603814704,0.21195436507936502,0.37278645833333357,0.7836072491968797,False,False,False
W2964231884,Global Second-Order Pooling Convolutional Networks,0,True,True,True,2,1,3,5.3809728798966854e-05,1.400089605734767e-05,8.11552288774255e-06,7.907815756769605e-05,0.00032118145318740197,0.0,0.02226620084097001,0.20343501984126974,0.35755208333333355,0.7518474182525603,False,False,False
W2964245886,A Dataset and Benchmark for Large-Scale Multi-Modal Face Anti-Spoofing,17,True,True,True,1,4,5,2.6904864399483427e-05,5.600358422939068e-05,1.4546005097075676e-05,0.00018964271078270945,0.0001260353387285889,0.0,0.007791785847402493,0.2032924107142856,0.34453125000000023,0.7377718684498913,False,False,False
W2964248288,The limits and potentials of deep learning for robotics,0,True,False,True,0,4,4,0.0,5.600358422939068e-05,1.0625598768902787e-05,3.131019119579858e-05,1.3409027239774589e-05,0.0,0.0024644383036733163,0.18580729166666657,0.31197916666666675,0.6711836551540481,False,False,True
W2964250774,Data Augmentation Using Learned Transformations for One-Shot Medical Image Segmentation,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.007102916049994e-06,2.3476360135323435e-05,0.00010762684996275783,0.0,0.006772890185451684,0.19283234126984122,0.3356770833333335,0.7092477751610212,False,False,False
W2964267765,Lightweight Pyramid Networks for Image Deraining,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.230164978150472e-06,2.2321594230820375e-05,0.00021476635293994455,0.0,0.014614974386540395,0.206094990079365,0.3595052083333336,0.7588108099462606,False,False,False
W2964268168,Snapshot Distillation: Teacher-Student Optimization in One Generation,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,7.166121177106104e-06,4.617492577117371e-05,0.000476358682681461,0.0,0.03472545723986384,0.2064298115079364,0.37057291666666686,0.7710281678841041,False,False,False
W2964273565,Fog-Computing-Enabled Cognitive Network Function Virtualization for an Information-Centric Future Internet,18,True,False,True,0,4,4,0.0,5.600358422939068e-05,7.3056157149692674e-06,5.749284703233868e-08,4.0852799788645593e-07,0.0,2.1174734653385947e-05,0.18328683035714274,0.2572916666666665,0.6053766824763113,False,False,False
W2964277307,"Optimizing Bloom Filter: Challenges, Solutions, and Comparisons",18,True,False,True,0,2,2,0.0,2.800179211469534e-05,1.3294974255693263e-05,1.1143038263485545e-07,1.4537681665763084e-06,0.0,0.0001377035608344038,0.18990885416666656,0.2725260416666665,0.6341964539411933,False,False,True
W2964279441,SaltiNet: Scan-path Prediction on 360 Degree Images using Saliency\n Volumes,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,8.453773381602534e-06,2.496254546876343e-05,0.00020052762724402588,0.0,0.013075413725477677,0.19908234126984117,0.34674479166666694,0.7324340762106328,False,False,False
W2964281761,Algorithm runtime prediction: Methods & evaluation,4,True,True,True,2,2,4,5.3809728798966854e-05,2.800179211469534e-05,9.971303017480414e-06,3.688329547696824e-07,4.177290185392581e-06,0.0,0.000383313228387483,0.19060019841269826,0.31718749999999996,0.6854359909437829,False,False,False
W2964297311,Im2Flow: Motion Hallucination from Static Images for Action Recognition,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.162361851594137e-06,0.0,0.0002927718497510261,0.0,0.021715870009373667,0.20551835317460307,0.3614583333333336,0.7598040864909964,False,False,False
W2964303497,Machine Learning Interpretability: A Survey on Methods and Metrics,1,True,True,True,1,4,5,2.6904864399483427e-05,5.600358422939068e-05,1.2128512644309945e-05,5.588043173300224e-06,7.711536679548242e-05,0.0,0.005047270576508332,0.19495907738095233,0.3430989583333334,0.7209889832640791,False,False,False
W2964303913,FVQA: Fact-Based Visual Question Answering,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.672364906881977e-06,6.412477248778617e-05,0.00024382026927750715,0.0,0.018529973850977408,0.20747147817460312,0.36562500000000026,0.7677933403084417,False,False,False
W2964309167,From Eliza to XiaoIce: challenges and opportunities with social chatbots,0,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,1.0240971571417025e-05,4.348734012799702e-05,0.00019405011612629386,0.0,0.01311751178386418,0.19939856150793644,0.34453125000000023,0.730672090454596,False,False,False
W2964309400,Revisiting Natural Gradient for Deep Networks,0,True,True,True,3,1,4,8.071459319845028e-05,1.400089605734767e-05,7.330641637924652e-06,6.487419750970119e-06,5.69241372798017e-07,0.0,8.160979883233888e-05,0.16177455357142842,0.2477864583333331,0.558137352061009,False,False,False
W2964325005,Dropout improves Recurrent Neural Networks for Handwriting Recognition,0,True,True,True,118,32,150,0.003174773999139044,0.00044802867383512545,1.4827961878743209e-05,7.510112384134154e-05,0.00012129161029602288,2.360806829341996e-06,0.007956100255110008,0.19725942460317455,0.34283854166666683,0.7249547487855033,False,False,False
W2964330541,Benchmarking and Analyzing Deep Neural Network Training,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.422279292705943e-06,4.173563542611073e-05,0.0003040577789172536,0.0,0.023472683423497922,0.20603918650793648,0.3611979166666669,0.7604921405571822,False,False,False
W2964344300,Unsupervised Tracklet Person Re-Identification,0,True,False,True,0,1,1,0.0,1.400089605734767e-05,8.919575696645686e-06,6.472895133838666e-05,0.00012213451562795714,0.0,0.0100203051852454,0.19631696428571424,0.334765625,0.7146551730526617,False,False,False
W2964522977,Cyber threat intelligence sharing: Survey and research directions,3,True,False,True,0,2,2,0.0,2.800179211469534e-05,6.162361851594137e-06,0.0,1.5093050372179832e-07,0.0,1.8039471568983364e-05,0.17725074404761895,0.25794270833333316,0.5960776795086627,False,False,False
W2965018584,Opportunistic Fog for IoT: Challenges and Opportunities,3,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.280788480748436e-06,2.3968908360566874e-07,1.2169766758010752e-06,0.0,0.00012782447485974236,0.1782862103174602,0.2640624999999997,0.6048663725446087,False,False,True
W2965446359,explAIner: A Visual Analytics Framework for Interactive and Explainable Machine Learning,1,True,True,True,1,2,3,2.6904864399483427e-05,2.800179211469534e-05,9.545359935995254e-06,2.579765888067574e-05,3.387543462336664e-05,0.0,0.004977729824907784,0.19639136904761897,0.3335937500000001,0.7135383996757206,False,False,False
W2965530325,Toward Adaptive and Scalable OpenFlow-SDN Flow Control: A Survey,2,True,False,True,0,3,3,0.0,4.2002688172043014e-05,1.2208702604122644e-05,1.0117454577646084e-06,1.0196288419938175e-06,0.0,8.418468652681118e-05,0.1763519683441557,0.2533854166666664,0.5892887662990361,False,False,True
W2965572487,Low-Rank Pairwise Alignment Bilinear Network For Few-Shot Fine-Grained Image Classification,0,True,False,True,0,3,3,0.0,4.2002688172043014e-05,6.162361851594137e-06,0.0,0.00021358309722170732,0.0,0.014862345411538325,0.20161210317460307,0.34713541666666686,0.7374880050654885,False,False,False
W2965604235,Exploring uncertainty in pseudo-label guided unsupervised domain adaptation,0,True,False,True,0,3,3,0.0,4.2002688172043014e-05,8.149305900199224e-06,1.2657603536635917e-05,2.60948623087418e-05,0.0,0.002723722985636338,0.18675595238095227,0.31966145833333354,0.6811293007247828,False,False,True
W2965644191,Interactive three-dimensional visualization of network intrusion detection data for machine learning,4,True,False,True,0,2,2,0.0,2.800179211469534e-05,6.162361851594137e-06,0.0,2.918861067985833e-06,0.0,0.0005692296767465007,0.19032738095238083,0.3083333333333333,0.6753176075599043,False,False,False
W2965989958,Learning and the Unknown: Surveying Steps toward Open World Recognition,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,1.3059507583236398e-05,0.0001264401419389125,6.690087239742077e-05,0.0,0.006375988322894778,0.19224330357142844,0.3368489583333335,0.7093987408917759,False,False,False
W2966218308,Improved Deep Hashing With Soft Pairwise Similarity for Multi-Label Image Retrieval,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,6.638600545809685e-06,4.298140342783937e-06,0.00023297786220159516,0.0,0.015550172318060693,0.20494171626984117,0.3467447916666669,0.7431343840800337,False,False,True
W2966284335,AutoML: A survey of the state-of-the-art,0,True,False,True,0,2,2,0.0,2.800179211469534e-05,1.1776242083077021e-05,7.395676733522508e-06,0.0003524235422528563,0.0,0.026303814699774247,0.21788814484126978,0.3950520833333335,0.8178829924711433,False,False,False
